clave,gib_16_urbano,gib_18_urbano,gib_16_rural,gib_18_rural,grupo,grupo2,uno_u,uno_r,gto_u,gto_r,num_u,num_r,pje_gasto_r,pje_gasto_u
J022,0.263897851183813,0.300748870925784,0.295520538894,0.33678738954886,J,Cuidados de la salud,1,1,91.198288910526,85.6673712831968,63,62,3.69802014140164,2.74247772512221
J031,1.34760446527101,1.54534289938371,1.90750434773099,2.18739873254785,J,Cuidados de la salud,1,1,91.198288910526,85.6673712831968,63,62,3.69802014140164,2.74247772512221
R010,37.7084311460276,39.8198479287095,4.75745125109745,5.02383630369903,R,Vivienda y servicios de conservación,1,1,329.368942677755,110.766588906965,7,11,4.78148296879814,9.90464842522434
C008,3.43462919216531,3.83625496017149,4.22469389387256,4.71870528048397,C,Limpieza y cuidados de la casa,1,1,86.0705014431802,112.302620753512,14,14,4.84778915540434,2.58827699310898
D011,9.48385405114099,10.5449666414387,5.84960106763348,6.50409082544856,D,Cuidados personales,1,1,166.415436316109,154.803638066221,14,15,6.68243886740365,5.00437708498219
F006,1.13736463110509,1.13772004049184,,,F,Comunicaciones y servicios para vehículos,1,,373.718595277249,171.328337536329,4,4,7.39576379562,11.2383130786297
H028,5.05622612093205,5.28501639387917,5.21355823299213,5.44946766081893,H,"Prendas de vestir, calzado y accesorios",1,1,219.725629137589,150.393916903284,103,100,6.49208357303381,6.60749944705103
H030,2.22373309840033,2.3293169354736,1.84081815098532,1.92822101595818,H,"Prendas de vestir, calzado y accesorios",1,1,219.725629137589,150.393916903284,103,100,6.49208357303381,6.60749944705103
H058,4.93083201596496,5.33686674306483,2.62720437483634,2.8435443774806,H,"Prendas de vestir, calzado y accesorios",1,1,219.725629137589,150.393916903284,103,100,6.49208357303381,6.60749944705103
H062,1.56680663763395,1.76115984931487,1.03527332025718,1.16369292860362,H,"Prendas de vestir, calzado y accesorios",1,1,219.725629137589,150.393916903284,103,100,6.49208357303381,6.60749944705103
H064,1.00285207456209,1.06911042588598,0.64613792334545,0.688828201019161,H,"Prendas de vestir, calzado y accesorios",1,1,219.725629137589,150.393916903284,103,100,6.49208357303381,6.60749944705103
H068,12.5646872779938,13.1919217566446,6.39636118727885,6.71567023061587,H,"Prendas de vestir, calzado y accesorios",1,1,219.725629137589,150.393916903284,103,100,6.49208357303381,6.60749944705103
H069,10.5779781030685,10.8338164044787,4.69720849037311,4.81081487429993,H,"Prendas de vestir, calzado y accesorios",1,1,219.725629137589,150.393916903284,103,100,6.49208357303381,6.60749944705103
H078,2.51990154348801,2.74594249511292,1.39114785637897,1.5159370117805,H,"Prendas de vestir, calzado y accesorios",1,1,219.725629137589,150.393916903284,103,100,6.49208357303381,6.60749944705103
H114,10.7160311595972,11.2799343090976,5.28685465947776,5.56506157666841,H,"Prendas de vestir, calzado y accesorios",1,1,219.725629137589,150.393916903284,103,100,6.49208357303381,6.60749944705103
H120,0.217863174917733,0.235873579800092,0.153606561007098,0.166304973014401,H,"Prendas de vestir, calzado y accesorios",1,1,219.725629137589,150.393916903284,103,100,6.49208357303381,6.60749944705103
I003,0.468411055138595,0.521460255939954,0.344768982307345,0.383815283140469,I,"Cristalería, blancos y utensilios domésticos",1,1,18.5388655662831,17.2764005041131,18,20,0.74577375350915,0.55749319940035
K036,0.943655904200579,1.01198623865901,0.915252886707678,0.981526552335575,K,Enseres domésticos y mantenimiento de la vivienda,1,1,32.0929336197309,21.4205451546647,17,11,0.924664854719204,0.965085602343787
H110,9.07083146107422,9.83296595872051,3.67748140815493,3.98646470892897,H,"Prendas de vestir, calzado y accesorios",1,1,219.725629137589,150.393916903284,103,100,6.49208357303381,6.60749944705103
C007,2.36053081844056,2.57949414106792,,,C,Limpieza y cuidados de la casa,1,,86.0705014431802,112.302620753512,14,14,4.84778915540434,2.58827699310898
D015,10.3667358645568,11.3067003284131,8.7400640227971,9.53253618574146,D,Cuidados personales,1,1,166.415436316109,154.803638066221,14,15,6.68243886740365,5.00437708498219
H121,0.0669013159750421,0.0724319421964222,0.0607625947777907,0.0657857426046961,H,"Prendas de vestir, calzado y accesorios",1,1,219.725629137589,150.393916903284,103,100,6.49208357303381,6.60749944705103
J027,1.1864209011312,1.33357381141194,1.24667139125795,1.40129722700682,J,Cuidados de la salud,1,1,91.198288910526,85.6673712831968,63,62,3.69802014140164,2.74247772512221
J028,2.36151340558847,2.65531054942589,3.35112949287106,3.7680453025823,J,Cuidados de la salud,1,1,91.198288910526,85.6673712831968,63,62,3.69802014140164,2.74247772512221
J040,6.29073587138222,6.88603074205768,11.6514122395573,12.7539900753058,J,Cuidados de la salud,1,1,91.198288910526,85.6673712831968,63,62,3.69802014140164,2.74247772512221
